price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,city,ev_yenilendi_mi,ev_yili
398000,3.0,2.5,1720,1715,2.0,0,0,3,1240,480,Seattle,1,2003
379000,4.0,1.5,2020,7560,1.0,0,0,4,2020,0,Renton,1,2001
345000,2.0,1.5,1340,1210,2.0,0,0,3,1120,220,Seattle,0,2008
365000,3.0,2.5,1800,2700,2.0,0,0,3,1800,0,Seattle,0,2011
315000,3.0,2.5,1480,1590,2.0,0,0,3,1150,330,Seattle,0,2010
571000,4.0,2.0,2750,7807,1.5,0,0,5,2250,500,Seattle,0,1916
1025000,5.0,4.0,3760,28040,2.0,0,0,3,3760,0,Kirkland,1,2009
695000,3.0,2.75,2540,4694,2.0,0,0,3,2540,0,Sammamish,0,2005
740000,3.0,2.5,3000,25341,2.0,0,0,3,3000,0,Redmond,0,1995
420000,2.0,1.0,860,3880,1.0,0,0,4,860,0,Seattle,0,1916
310000,3.0,1.75,1420,7650,1.0,0,0,4,1100,320,Renton,0,1984
700000,3.0,2.0,2080,3880,1.0,0,0,5,1160,920,Seattle,0,1954
369990,4.0,2.5,1960,7133,2.0,0,0,3,1960,0,Renton,0,2002
800000,3.0,2.25,1620,4500,2.0,0,0,4,1620,0,Seattle,1,1993
440000,3.0,1.5,1290,1286,3.0,0,0,3,1290,0,Seattle,0,2000
345000,3.0,1.75,1540,6909,1.0,0,0,4,920,620,Shoreline,1,2009
558000,4.0,2.0,2180,3870,1.0,0,0,3,1020,1160,Seattle,1,2005
475000,2.0,1.75,1490,224334,1.0,0,2,3,1490,0,Auburn,1,2009
490000,3.0,2.0,2220,10275,2.0,0,0,3,1640,580,Issaquah,0,1980
335000,3.0,1.75,2430,9133,1.0,0,0,4,1410,1020,Renton,1,2000
100000,4.0,1.0,1120,2685,1.0,0,0,3,860,260,Renton,1,1969
417500,4.0,1.0,1390,10800,1.5,0,0,4,1390,0,Seattle,1,1998
1240000,5.0,3.0,2830,7500,2.0,0,0,3,2460,370,Seattle,1,1998
483300,4.0,2.0,1210,11100,1.0,0,0,4,1210,0,Bellevue,1,2009
659000,3.0,2.5,2510,6320,2.0,0,0,3,2510,0,Sammamish,0,1996
480000,4.0,1.75,2320,4322,1.0,0,0,3,1140,1180,Seattle,1,2006
659500,3.0,1.75,1820,5500,1.0,0,0,4,1620,200,Seattle,1,2001
219900,3.0,1.0,970,7742,1.0,0,0,4,970,0,Federal Way,0,1967
315000,2.0,1.0,1740,3622,1.0,0,0,4,950,790,Seattle,0,1924
268000,2.0,1.0,1380,5000,1.0,0,0,3,870,510,Seattle,1,2002
380000,4.0,1.5,1680,11123,1.0,0,0,3,1130,550,Shoreline,1,1989
499000,2.0,1.0,1220,3000,1.0,0,0,3,920,300,Seattle,1,2003
183000,3.0,1.75,1330,9200,1.0,0,0,4,1330,0,Auburn,0,1973
1070000,3.0,3.0,2940,4622,2.0,0,0,4,2230,710,Seattle,0,1988
429000,3.0,3.25,1410,1246,3.0,0,0,3,1410,0,Seattle,0,2005
403000,2.0,1.0,1100,3598,1.0,0,0,4,1100,0,Seattle,1,1993
516200,3.0,2.0,2110,5150,1.0,0,0,5,1080,1030,Seattle,1,1934
385000,4.0,1.75,1720,8750,1.0,0,0,3,860,860,Kirkland,0,1971
515000,3.0,2.5,1800,5001,2.0,0,0,3,1800,0,Kirkland,0,1996
650000,4.0,2.25,2560,9731,2.0,0,0,4,2560,0,Kirkland,0,1973
306888,2.0,1.5,1010,7719,2.0,0,0,3,1010,0,Renton,1,2013
870000,4.0,2.5,3340,12248,2.0,0,1,3,2470,870,Seattle,1,2006
310000,4.0,1.0,1740,11075,1.5,0,0,3,1740,0,Shoreline,1,1993
429950,3.0,1.5,2010,9480,1.0,0,0,3,1570,440,Seattle,1,1994
710000,3.0,3.5,2440,3427,2.0,0,0,3,1990,450,Bellevue,0,2000
895000,5.0,2.5,2550,20875,1.0,0,0,4,1610,940,Bellevue,1,1983
310000,3.0,2.5,1780,6771,1.0,0,0,3,1230,550,Seattle,1,2009
555000,3.0,2.0,2180,4976,1.5,0,2,4,1680,500,Seattle,0,1930
750000,5.0,3.25,2750,7500,2.0,0,1,3,2150,600,Kirkland,1,1997
745000,4.0,3.25,3490,7024,2.0,0,0,3,3490,0,Sammamish,0,2006
695000,3.0,2.5,2550,45254,2.0,0,0,3,2550,0,Redmond,0,2001
433000,3.0,1.75,1870,7189,1.0,0,0,3,1270,600,Seattle,1,1989
307000,4.0,1.0,1150,8184,1.5,0,0,3,1150,0,Shoreline,1,2012
655275,3.0,1.75,2050,11856,1.0,0,0,3,1460,590,Bellevue,1,2003
1180000,5.0,3.75,3630,6000,1.5,0,0,3,2470,1160,Kirkland,1,2003
359950,3.0,1.75,1890,9100,2.0,0,0,4,1890,0,Shoreline,0,1952
360000,4.0,2.0,1630,10375,1.0,0,0,5,1630,0,Woodinville,0,1968
566000,4.0,1.75,2440,5000,1.0,0,0,3,1340,1100,Seattle,1,2005
700000,5.0,2.75,3100,9825,2.0,0,2,4,3100,0,Seattle,1,1982
415000,3.0,2.5,2090,6045,2.0,0,0,3,2090,0,Renton,0,2000
199500,3.0,1.0,920,9812,1.0,0,0,4,920,0,Auburn,0,1962
749000,3.0,1.0,1580,5000,1.5,0,0,3,1580,0,Seattle,1,2003
680000,3.0,1.75,1760,8400,1.0,0,0,4,1460,300,Seattle,1,2001
589900,4.0,4.5,3870,35889,2.0,0,0,3,2530,1340,Issaquah,0,2001
480000,5.0,2.5,2732,9500,1.0,0,2,4,1870,862,Federal Way,0,1975
1059500,5.0,3.25,3230,3825,2.0,0,0,3,2480,750,Seattle,0,2014
915000,6.0,3.75,2930,14980,2.0,0,3,3,2930,0,Bellevue,1,1923
899900,4.0,2.5,2580,3909,2.0,0,0,3,2580,0,Kirkland,1,1923
499950,2.0,2.25,1060,1208,2.0,0,0,3,940,120,Seattle,0,2005
303210,4.0,2.5,2009,5000,2.0,0,0,3,2009,0,Auburn,0,2014
525000,5.0,2.75,2880,8364,2.0,0,0,3,2880,0,Renton,0,2006
399950,2.0,1.0,710,1157,2.0,0,0,4,710,0,Seattle,0,1943
850830,3.0,2.5,2070,13241,1.5,0,0,5,1270,800,Seattle,0,1910
371500,3.0,2.0,1370,8336,1.0,0,0,5,1370,0,Shoreline,0,1964
522000,3.0,1.75,1730,8400,1.0,0,0,4,1400,330,Redmond,0,1980
588000,4.0,2.0,1680,5000,1.0,0,0,3,980,700,Seattle,1,2005
280000,3.0,2.5,1860,6607,2.0,0,0,3,1860,0,Federal Way,0,1989
495000,6.0,5.0,3440,4500,2.0,0,0,3,3280,160,Renton,0,2007
665000,6.0,3.0,4250,4400,2.5,0,0,4,3020,1230,Seattle,0,1902
290300,2.0,1.0,860,3874,1.0,0,0,4,860,0,Renton,0,1931
527000,2.0,1.75,1640,4080,1.0,0,0,3,840,800,Seattle,1,2000
487028,2.0,1.5,1295,1093,2.0,0,0,3,1105,190,Seattle,0,2007
799000,3.0,1.5,2210,6300,1.5,0,0,5,2210,0,Seattle,0,1916
7062500,5.0,4.5,10040,37325,2.0,1,2,3,7680,2360,Bellevue,1,2001
354000,3.0,1.0,940,10368,1.0,0,0,3,940,0,Redmond,1,1993
262500,3.0,1.5,1160,8906,1.0,0,0,3,1160,0,Seattle,1,2003
560200,3.0,2.5,1990,3984,2.0,0,0,3,1990,0,Sammamish,1,2003
220000,3.0,1.0,1050,6300,1.0,0,0,3,1050,0,Seattle,1,1999
650000,2.0,1.0,1030,5750,1.0,0,0,5,1030,0,Seattle,1,1970
435000,3.0,2.5,1420,2581,3.0,0,0,3,1420,0,Seattle,1,2003
800000,4.0,3.75,2690,4000,2.0,0,3,4,2120,570,Seattle,1,1989
1010000,4.0,2.5,3760,29224,2.0,0,0,3,3760,0,Redmond,1,2000
200000,2.0,1.0,700,4700,1.0,0,0,5,700,0,Renton,0,1953
295000,5.0,3.5,2100,5107,2.0,0,0,3,1410,690,Seattle,0,1999
580379,4.0,2.75,2240,27820,1.5,0,0,4,2240,0,Sammamish,1,1992
875000,4.0,2.5,3470,32109,2.0,0,0,3,3470,0,Woodinville,0,1995
515000,3.0,2.5,3370,19585,2.0,0,0,3,3200,170,Shoreline,1,1994
599000,4.0,2.5,2790,230868,2.0,0,0,3,2790,0,Woodinville,0,1989
355000,1.0,1.75,750,20339,1.0,0,0,4,550,200,Renton,1,1989
852600,4.0,2.5,3320,11901,2.0,0,0,5,2650,670,Bellevue,0,1977
1085000,5.0,2.5,2340,6000,2.0,0,0,4,2340,0,Seattle,0,1922
371000,3.0,1.0,890,7200,1.0,0,0,3,890,0,Seattle,1,1994
514000,3.0,1.75,1720,5899,1.0,0,1,3,1220,500,Seattle,0,1986
386000,3.0,1.5,1270,1318,2.0,0,0,3,1080,190,Seattle,1,2003
464000,4.0,2.5,2180,7203,2.0,0,0,4,2180,0,Renton,0,1989
335000,4.0,2.25,2030,13500,1.0,0,0,3,1230,800,Renton,1,2008
740000,4.0,2.75,2490,17833,2.0,0,2,3,1490,1000,Seattle,1,2014
465000,4.0,1.75,1470,5350,1.0,0,0,3,980,490,Seattle,1,2005
700000,3.0,2.75,2500,7378,1.0,0,0,5,1390,1110,Seattle,1,1985
785000,3.0,3.5,4500,21870,2.0,0,0,3,4500,0,Auburn,1,2003
350000,3.0,3.25,1460,1592,2.0,0,0,3,1130,330,Seattle,0,2006
148000,1.0,1.0,620,8261,1.0,0,0,3,620,0,Seattle,1,1969
530000,3.0,1.75,1550,3680,1.0,0,0,3,1050,500,Seattle,1,2011
349000,3.0,2.5,1430,1002,3.0,0,0,3,1430,0,Seattle,0,2002
330000,3.0,2.5,2210,7557,2.0,0,0,3,2210,0,Federal Way,0,1989
735000,4.0,1.75,2460,5100,1.5,0,0,5,1450,1010,Seattle,1,1988
545000,3.0,2.5,2180,15693,1.0,0,0,4,1850,330,Sammamish,0,1979
657500,4.0,2.75,4140,24190,2.0,0,0,3,4140,0,Auburn,0,2002
476000,3.0,1.0,1140,5500,1.5,0,0,4,1140,0,Seattle,0,1908
2888000,5.0,6.25,8670,64033,2.0,0,4,3,6120,2550,Seattle,1,2003
110000,2.0,1.0,800,15000,1.0,0,0,3,800,0,Seattle,1,2011
292000,4.0,2.75,2414,7693,2.0,0,0,3,2414,0,Auburn,0,2006
317000,3.0,1.0,1160,8813,1.0,0,0,3,1160,0,Seattle,1,2008
455000,4.0,2.5,3170,10688,2.0,0,2,3,3170,0,Auburn,0,2001
1365000,5.0,3.5,4210,17258,2.0,0,3,3,4210,0,Bellevue,0,1995
460000,3.0,2.0,2060,4437,1.0,0,0,3,1030,1030,Seattle,0,1929
405000,3.0,2.0,1640,7201,1.0,0,0,3,1640,0,Seattle,1,1994
333000,2.0,1.0,720,6686,1.0,0,0,3,720,0,Seattle,1,1999
427000,4.0,1.0,1860,4736,1.5,0,0,1,1860,0,Seattle,0,1901
742000,4.0,2.5,2810,10986,2.0,0,0,3,2810,0,Sammamish,0,1997
465000,4.0,2.5,2090,9702,1.0,0,0,5,1320,770,Shoreline,0,1965
809950,4.0,2.5,3280,6181,2.0,0,0,3,3280,0,Sammamish,0,2001
619400,4.0,2.0,2090,3610,1.5,0,0,5,1790,300,Seattle,0,1927
535000,5.0,2.25,2520,49222,2.0,0,0,4,2520,0,Issaquah,1,2000
881000,5.0,3.0,2510,4125,1.5,0,3,5,1590,920,Seattle,0,1925
813000,4.0,2.75,3370,6675,1.0,0,3,4,1920,1450,Seattle,0,1948
234000,3.0,2.0,1640,5280,1.5,0,0,5,1640,0,Auburn,0,1910
308900,3.0,2.5,2250,7294,2.0,0,0,3,2250,0,Auburn,0,1994
547500,3.0,3.5,1650,2262,3.0,0,0,3,1650,0,Seattle,0,2010
399950,2.0,1.0,710,1131,2.0,0,0,4,710,0,Seattle,0,1943
250000,2.0,1.5,982,846,2.0,0,0,3,806,176,Seattle,0,2006
475000,3.0,2.25,1630,2520,2.0,0,0,3,1630,0,Issaquah,0,2005
415000,4.0,2.5,2550,4500,2.0,0,0,3,2550,0,Renton,0,2009
545000,2.0,1.25,1240,2150,2.0,0,0,3,1240,0,Seattle,0,2014
329950,3.0,2.5,2456,7566,2.0,0,0,3,2456,0,Federal Way,1,1912
784000,3.0,3.5,3950,111078,1.5,0,0,3,2460,1490,Redmond,0,1989
610750,4.0,2.25,2180,7297,2.0,0,0,3,2180,0,Sammamish,0,1984
578000,4.0,2.5,3140,9225,1.0,0,2,5,1770,1370,Renton,0,1966
1485000,4.0,3.75,4030,10800,2.0,0,0,3,4030,0,Kirkland,0,2006
501000,3.0,1.75,1970,7972,1.0,0,3,5,1370,600,Renton,0,1976
465250,5.0,2.0,1940,7642,1.5,0,0,3,1940,0,Shoreline,1,2000
2250000,5.0,4.25,4860,9453,1.5,0,1,5,3100,1760,Seattle,0,1905
1095000,0.0,0.0,3064,4764,3.5,0,2,3,3064,0,Seattle,1,2009
315000,2.0,1.0,970,5665,1.0,0,0,4,970,0,Seattle,0,1908
900000,4.0,2.25,2460,44431,1.0,0,0,4,2460,0,Bellevue,1,2001
789500,4.0,2.5,3010,6100,2.0,0,0,3,3010,0,Redmond,0,2005
678500,3.0,2.0,2460,6600,1.0,0,2,4,1370,1090,Seattle,0,1952
860000,4.0,3.25,3960,7012,2.0,0,0,3,3960,0,Sammamish,0,2005
306000,4.0,2.5,2490,8124,2.0,0,0,3,2490,0,Auburn,0,2001
580000,5.0,2.0,2060,6000,2.0,0,0,3,2060,0,Seattle,1,2005
405000,3.0,1.0,1330,15678,1.0,0,0,3,900,430,Sammamish,0,1984
510000,3.0,1.75,1600,19200,1.0,0,0,4,1600,0,Kirkland,0,1967
173000,2.0,1.0,820,10450,1.0,0,0,4,820,0,Renton,0,1965
210000,4.0,1.75,1200,7680,1.0,0,0,3,1200,0,Auburn,1,1997
445000,3.0,1.0,1050,5664,1.0,0,0,4,910,140,Seattle,1,1988
585000,3.0,2.5,1910,1501,2.5,0,0,3,1530,380,Seattle,0,2007
381000,3.0,1.75,1800,6000,1.0,0,0,5,900,900,Shoreline,0,1950
890000,3.0,2.25,2060,8640,1.0,0,0,4,2060,0,Kirkland,0,1966
480000,3.0,2.5,1250,1103,3.0,0,2,3,1250,0,Seattle,0,2005
575000,2.0,1.0,1510,4032,1.5,0,0,3,1310,200,Seattle,1,1974
350000,4.0,2.25,2300,4600,1.5,0,0,4,1340,960,Seattle,0,1904
599000,5.0,2.75,2820,4608,1.0,0,0,3,1450,1370,Seattle,1,2011
210000,4.0,1.5,1130,7840,1.0,0,0,4,1130,0,Federal Way,0,1970
1184000,4.0,2.5,3200,7500,1.5,0,1,5,1860,1340,Seattle,1,1985
545000,3.0,1.0,1510,5000,1.5,0,0,3,1510,0,Seattle,1,2004
299995,3.0,2.5,1970,7500,2.0,0,0,3,1970,0,Auburn,1,2000
440000,3.0,1.0,1210,5750,1.5,0,0,4,1210,0,Seattle,0,1910
699000,4.0,2.5,3280,27441,2.0,0,0,3,3280,0,Redmond,0,1996
795000,3.0,2.0,2420,17859,1.0,0,1,5,1500,920,Kirkland,0,1979
445000,5.0,1.75,2460,6846,1.5,0,0,5,1340,1120,Seattle,1,1984
397990,3.0,1.0,1180,11862,1.0,0,0,4,1180,0,Seattle,0,1948
706000,3.0,2.75,1900,6400,1.0,0,0,5,1410,490,Seattle,0,1942
363000,3.0,3.25,1651,1779,2.0,0,0,3,1341,310,Seattle,0,2008
620000,2.0,1.0,1430,3000,1.5,0,0,3,1300,130,Seattle,0,1929
1228000,4.0,2.5,5730,44947,2.0,0,4,3,4280,1450,Sammamish,0,1991
333000,4.0,2.5,1910,9244,1.0,0,0,4,1910,0,Renton,0,1963
448000,2.0,1.5,1630,3780,1.0,0,0,4,890,740,Seattle,1,2001
485000,4.0,2.5,2470,35073,2.0,0,0,3,2470,0,Auburn,0,1989
489950,4.0,2.25,2640,31941,1.0,0,0,4,2640,0,Auburn,0,1986
498500,5.0,2.75,2990,7420,2.0,0,0,3,2990,0,Renton,0,1996
670000,3.0,2.5,2050,6420,1.0,0,3,3,1730,320,Seattle,1,2001
310000,5.0,3.0,1880,5000,1.0,0,0,3,1100,780,Seattle,0,1997
1688000,4.0,2.5,3000,7500,2.0,0,0,3,3000,0,Seattle,1,1994
495000,4.0,2.5,2140,7245,2.0,0,0,3,2140,0,Seattle,0,2003
440000,3.0,1.0,1710,6556,1.5,0,0,4,1200,510,Seattle,1,1993
280000,1.0,0.75,420,6720,1.0,0,0,3,420,0,Seattle,1,2008
1070000,4.0,2.5,3270,35445,2.0,0,0,3,3270,0,Bellevue,0,1989
1034500,4.0,2.5,2370,10858,2.0,0,0,3,2370,0,Bellevue,0,2003
294000,4.0,2.5,2210,8465,1.0,0,0,3,1490,720,Auburn,1,2009
561000,3.0,2.25,1710,4140,2.0,0,0,3,1710,0,Issaquah,1,2003
656500,4.0,2.0,2710,4750,1.0,0,0,4,1460,1250,Seattle,1,1985
660000,3.0,3.0,2340,2970,2.0,0,0,5,2160,180,Seattle,0,1925
370000,2.0,1.0,1220,17172,1.0,0,0,4,1220,0,Kirkland,1,1988
349950,3.0,1.0,1060,9525,1.0,0,0,3,1060,0,Redmond,1,1963
223000,2.0,1.0,910,9869,1.0,0,0,3,910,0,Renton,1,2000
560000,4.0,1.75,1880,3880,1.5,0,0,4,1090,790,Seattle,0,1944
594000,4.0,1.75,1870,5200,2.0,0,0,4,1200,670,Seattle,0,1937
600000,3.0,2.25,1480,5400,2.0,0,0,4,1480,0,Seattle,1,1945
430000,4.0,1.75,1890,6000,1.0,0,0,4,1110,780,Seattle,1,1988
440000,3.0,2.75,1560,7392,1.0,0,0,5,1030,530,Kirkland,0,1972
312500,2.0,1.5,1070,1200,2.0,0,0,3,1070,0,Seattle,0,1999
1240000,5.0,4.0,4410,14380,2.0,0,0,3,4410,0,Redmond,0,2006
300000,3.0,3.25,1470,1235,2.0,0,0,3,1180,290,Seattle,0,2008
680000,3.0,2.5,2570,3600,2.5,0,0,3,2570,0,Issaquah,0,2007
336750,2.0,2.25,1170,1011,2.0,0,0,3,1170,0,Issaquah,0,2009
822500,5.0,3.5,2320,4960,2.0,0,0,5,1720,600,Seattle,0,1926
589000,4.0,3.0,2440,9600,2.0,0,0,5,2440,0,Kirkland,0,1961
863000,4.0,2.5,4120,22370,2.0,0,0,3,4120,0,Sammamish,0,1997
1125000,6.0,3.75,3010,4360,2.0,0,0,3,2000,1010,Seattle,0,2014
285000,3.0,1.75,1840,8601,1.0,0,0,3,920,920,Seattle,1,2014
304000,3.0,1.0,1280,8184,1.5,0,0,4,1280,0,Shoreline,1,1988
370000,2.0,1.0,900,4600,1.0,0,0,3,900,0,Seattle,1,1994
810000,3.0,1.75,1980,13503,1.0,0,2,4,1320,660,Bellevue,0,1952
440000,4.0,2.25,2010,7575,1.0,0,0,3,1220,790,Kirkland,0,1974
1030000,4.0,2.5,2750,4800,2.0,0,0,3,1960,790,Seattle,1,2005
775000,4.0,2.0,3140,10875,1.0,0,1,3,1940,1200,Seattle,1,1969
1335000,5.0,2.25,4200,5800,2.5,0,0,4,2910,1290,Seattle,1,1990
499950,3.0,1.0,1830,3000,1.5,0,0,3,1430,400,Seattle,1,2003
622500,5.0,2.75,3320,23760,2.0,0,0,4,2190,1130,Woodinville,0,1975
205000,3.0,1.0,1290,6566,1.0,0,0,5,1290,0,Federal Way,0,1976
435000,3.0,1.75,1500,8173,1.0,0,0,3,1500,0,Kirkland,0,1997
697000,4.0,2.75,3650,48351,1.5,0,0,4,3650,0,Woodinville,1,2000
153000,3.0,1.0,1270,6405,1.5,0,0,3,1270,0,Seattle,0,1944
345000,2.0,1.5,1800,26615,1.0,0,0,5,1240,560,Auburn,0,1987
585000,3.0,1.0,1870,2807,1.5,0,0,4,1580,290,Seattle,0,1927
380000,4.0,2.5,2540,6365,2.0,0,0,3,1870,670,Renton,0,2000
250600,4.0,2.5,1930,8660,1.0,0,0,3,1120,810,Auburn,1,2013
370000,4.0,2.5,2220,5338,2.0,0,0,3,2220,0,Renton,0,2001
369500,3.0,1.5,1650,9957,1.0,0,0,4,1100,550,Seattle,1,2001
883000,4.0,2.5,3670,54450,2.0,0,0,3,3670,0,Sammamish,0,1999
950000,4.0,2.5,3770,35081,2.0,0,0,3,3770,0,Redmond,0,1989
615000,3.0,1.75,2350,20820,1.0,0,0,4,1800,550,Sammamish,1,2000
305000,3.0,1.5,1210,5240,1.0,0,0,4,610,600,Seattle,0,1983
590000,4.0,2.5,2010,7972,2.0,0,0,4,2010,0,Issaquah,0,1989
485000,3.0,2.5,1580,6065,2.0,0,0,3,1580,0,Issaquah,0,1985
215000,2.0,1.0,710,7200,1.0,0,0,3,710,0,Seattle,1,2002
430000,3.0,2.0,1910,5040,1.5,0,0,3,1910,0,Sammamish,0,1971
910000,5.0,2.5,2350,4000,2.0,0,0,3,2350,0,Seattle,0,1993
513000,4.0,2.75,2020,7070,1.0,0,0,5,1010,1010,Seattle,0,1958
475000,3.0,2.25,1580,12177,1.0,0,0,3,1200,380,Sammamish,1,2013
419000,4.0,2.5,2690,7947,2.0,0,0,3,2690,0,Renton,0,1993
1120000,5.0,1.5,2540,6660,2.0,0,3,4,2340,200,Seattle,1,1979
129000,2.0,1.0,1150,30184,1.0,0,0,3,1150,0,Renton,1,2005
725000,5.0,2.5,3210,12000,1.0,0,0,4,1830,1380,Bellevue,0,1968
580000,3.0,2.5,2040,4627,2.0,0,0,3,2040,0,Redmond,0,1992
385000,3.0,2.25,1920,4833,1.0,0,0,4,1060,860,Seattle,0,1921
265000,4.0,1.75,1900,10588,1.0,0,0,5,1900,0,Auburn,0,1958
1735000,3.0,2.5,4310,32093,1.5,0,4,5,2510,1800,Shoreline,0,1982
330000,3.0,2.5,1070,1155,2.0,0,0,3,720,350,Seattle,0,2005
665000,4.0,2.5,2790,43091,2.0,0,0,4,2790,0,Woodinville,0,1989
799000,3.0,2.5,2860,4442,2.0,0,0,3,2860,0,Seattle,0,2000
589000,3.0,2.0,2250,8800,1.0,0,0,4,1250,1000,Seattle,1,1968
1695000,2.0,2.25,3170,3000,2.0,0,2,5,1990,1180,Seattle,0,1900
538000,3.0,1.0,1460,7200,1.0,0,0,3,1260,200,Seattle,1,2014
530100,3.0,1.0,1540,3399,1.5,0,0,3,1200,340,Seattle,1,2003
718500,3.0,2.0,2910,6600,2.0,0,0,4,1920,990,Seattle,1,1988
299000,3.0,1.75,1180,13927,1.0,0,0,5,1180,0,Renton,0,1962
556000,3.0,1.75,1640,7437,1.0,0,0,3,1090,550,Seattle,1,1994
795000,4.0,3.5,3200,3250,2.0,0,0,3,2670,530,Issaquah,0,2007
575000,3.0,3.0,1384,1287,2.0,0,0,3,1144,240,Seattle,0,2006
379500,3.0,2.25,1410,1287,2.0,0,0,3,1290,120,Issaquah,0,2005
385000,4.0,2.5,2050,5276,2.0,0,0,3,2050,0,Renton,0,2006
397500,3.0,2.0,1510,6710,1.0,0,0,3,1070,440,Kirkland,1,2002
530000,3.0,2.5,1930,7214,2.0,0,0,3,1930,0,Seattle,0,2005
883000,4.0,2.5,2960,41656,2.0,0,0,3,2960,0,Woodinville,0,1985
850000,5.0,2.75,2920,11880,1.0,0,0,5,1660,1260,Issaquah,0,1968
496752,2.0,1.0,1980,5000,1.0,0,0,4,1090,890,Seattle,0,1923
330000,3.0,1.75,1430,8865,1.0,0,0,3,1430,0,Seattle,1,2005
735000,4.0,2.75,2450,4187,2.0,0,2,3,2450,0,Issaquah,0,2010
650000,3.0,1.75,2140,9484,1.0,0,0,3,1290,850,Bellevue,0,1953
520500,3.0,2.0,1900,8100,1.0,0,0,4,950,950,Seattle,1,2001
652500,4.0,2.5,2700,9122,2.0,0,0,3,2700,0,Issaquah,1,2009
506000,5.0,3.0,2430,8000,1.0,0,0,4,1370,1060,Bellevue,1,2001
416000,3.0,1.0,1110,12150,1.0,0,0,4,1110,0,Bellevue,1,2001
460000,3.0,1.75,1550,4708,1.0,0,0,4,860,690,Seattle,1,1985
353500,4.0,2.25,1760,9602,2.0,0,0,3,1760,0,Renton,1,2000
1735000,4.0,2.25,3040,5000,2.0,0,3,4,2080,960,Seattle,1,1993
183000,3.0,1.75,1070,8100,1.0,0,0,4,1070,0,Auburn,1,2001
763101,3.0,1.75,1990,5560,1.0,0,0,4,1100,890,Seattle,1,1989
460000,2.0,1.5,1090,4000,1.0,0,0,3,970,120,Seattle,1,1994
825000,4.0,1.5,1890,6938,1.5,0,0,3,1890,0,Seattle,1,2001
265000,3.0,1.0,1000,9150,1.0,0,0,3,1000,0,Renton,1,2010
418000,4.0,3.0,2360,6250,1.0,0,2,3,1460,900,Seattle,1,2012
554000,3.0,3.5,3380,108900,2.0,0,0,3,2700,680,Renton,0,1999
534500,3.0,2.5,1700,3150,2.0,0,0,3,1700,0,Issaquah,0,2005
690000,2.0,1.75,1600,4000,1.0,0,0,5,850,750,Seattle,0,1918
530000,4.0,2.5,2050,6360,2.0,0,0,3,2050,0,Issaquah,1,2000
357186,2.0,1.75,1210,1040,2.0,0,0,3,1210,0,Issaquah,0,2014
300000,5.0,3.0,1940,6355,1.0,0,0,3,1200,740,Seattle,0,2007
304000,4.0,2.0,1810,8750,1.0,0,0,2,1110,700,Renton,0,1967
385000,4.0,1.75,1690,4080,1.0,0,0,4,870,820,Seattle,0,1984
415000,4.0,2.0,1800,2970,1.0,0,0,4,1000,800,Seattle,0,1923
963000,4.0,3.5,3280,6603,2.0,0,0,3,3280,0,Bellevue,0,2007
235000,2.0,1.5,880,1805,2.0,0,0,3,880,0,Seattle,0,1999
667000,3.0,1.5,1720,8100,2.0,0,0,3,1720,0,Seattle,1,1983
470000,3.0,1.5,1510,8000,1.0,0,0,4,1510,0,Bellevue,0,1956
375000,4.0,2.0,1240,3000,1.0,0,0,3,1040,200,Seattle,1,1988
410000,4.0,2.0,1580,9581,1.0,0,0,3,1580,0,Kirkland,0,1953
566000,4.0,2.25,2170,7737,2.0,0,0,3,2170,0,Sammamish,1,2000
680000,4.0,2.75,2500,4950,2.0,0,0,3,2500,0,Redmond,0,2010
332000,1.0,1.0,960,2640,1.0,0,0,3,760,200,Seattle,1,1988
902000,4.0,2.5,3030,8507,2.0,0,0,3,3030,0,Kirkland,0,2003
825000,4.0,2.5,2810,9800,1.0,0,0,4,1710,1100,Bellevue,0,1973
1095000,4.0,4.0,3530,8400,2.0,0,0,5,2630,900,Seattle,0,1958
277000,3.0,1.0,1100,8536,1.0,0,0,4,1100,0,Seattle,1,2001
545000,3.0,2.5,1940,9775,1.0,0,2,3,1440,500,Kirkland,0,1975
638000,3.0,2.5,2110,3600,2.0,0,0,3,2110,0,Redmond,0,2005
418000,4.0,1.5,1220,10580,1.0,0,0,3,1220,0,Bellevue,1,1993
499000,3.0,1.75,1750,12325,1.0,0,0,4,1470,280,Redmond,0,1968
759950,3.0,2.5,3100,23790,2.0,0,0,3,3100,0,Sammamish,0,2002
632500,5.0,2.5,2640,7096,2.0,0,0,3,2640,0,Redmond,0,2003
660000,6.0,1.75,1840,2774,1.0,0,0,3,1060,780,Seattle,1,2005
862000,4.0,2.5,3190,14565,2.0,0,0,3,3190,0,Woodinville,1,2009
524000,2.0,1.0,1120,2000,1.5,0,0,3,1120,0,Seattle,1,2006
470000,3.0,1.5,1760,6723,1.0,0,0,3,1160,600,Seattle,1,2004
575000,4.0,2.5,2120,9603,2.0,0,0,3,2120,0,Issaquah,0,1985
220000,4.0,2.5,2240,9826,1.0,0,0,4,1370,870,Federal Way,0,1988
460000,2.0,1.0,890,2100,1.0,0,0,4,760,130,Seattle,1,1985
1712500,3.0,3.25,2940,5432,3.0,0,3,4,2440,500,Seattle,1,2000
